user,address,percentage
jake@gmail.com,11595siRMD49epegu7PmGMRxQToVgnGd2jBz5oSpULrBrDYsAAK,100
jake@gmail.com,11v22t2xX5qgbaVCkzA9UHeXJckYEjmWh7X9jX7dp3UgAWX4mW8,100
jake@gmail.com,111UYPL89MFZpnuMYsJ7LvqEntvJzSVkgZfk7P8MjSCBdk4gSQ,100
jake@gmail.com,11R9VgjaW8tcgMLnvBbNPwFBJdXjy8FM5HUHRCPv4n4UDTyXZbt,100
jake@gmail.com,11LBnfS2bzGGmQWG8yXqejqYmzmhBEdMWYbB5pLujYm2J6Sp17t,100
jake@gmail.com,119uaYDCT7wjSorcht46eW8YmaBJNZWrhvhtuCRVBiLoksdvqvy,100
jake@gmail.com,112fdFxm3GgaKsXda76PTA6LBz2fBeQxdqqBbPBrEvsadT411Vqm,100
jake@gmail.com,112TfyUyigZjpQeffqrosHm3643NCXVDedwkr7xT2X2jS2V69r7U,100
jake@gmail.com,11XATbiAHcX5D4FHeD8gMMoLpKcQMsB1efb6DP4Mg3vQmXP8jdE,100
jake@gmail.com,11KAB4Pz6Hkf1H8249FndPCJL96mKMTttFpVc7HUySGKsbN1aGX,100
jake@gmail.com,11HzfVfGRmG6se4Hzr5ES3mzyxSqmaVW49askQwHYm2bPRU65WP,100
jake@gmail.com,11A4a9UMe1AV1GFFtDSUHd6bYBJPJykLBc8mAfi56fbc3s1BWWR,100
jake@gmail.com,112NwGKDq92ECk8yArekQAjjW9W59ShBaaekBJkAtVSijBrhkcah,100
jake@gmail.com,11tUXqQdZminaRbsEDLajCCh5SbVDoqkJubT57owEpvTVxtP3Ai,100
jake@gmail.com,11vq3yBH3F6izPMHvNVweeMEYkyzn6EUMBRyoYGhjWi8qZyV97r,100
jake@gmail.com,112sCdwmZZ9tLzWKnhAEG6VHo4x5knrpo9sdaSkWpmcUufV2x94b,100
jake@gmail.com,11uw2jERhrfEHXmidV1pS4hPfEZLoXVQWhnT7BRSRdFdEEmzkro,100
jake@gmail.com,112rhQ8vuKHvuh7tadt5HLNkUJqTK49ag9jppcRaNizxkAttoedc,100
jake@gmail.com,11Pje4q3sLf95qccbgKAERTgpxAvjLjqmXKLgm5vgJxbriG3ZZy,100
jake@gmail.com,11WX9ZidnSU3MKeAhKH6Bb8v1KxgJkjMHA3fBDtBrF7YrcDCDpW,100
jake@gmail.com,112d7NvdD9Kagox6A4zcyzop28z2eaGBbzXzsUC2schw77LBG1Q,100
jake@gmail.com,112fure6dpoHrWKrXaqf1viKjhz4JbmiG2QuTtbgBkK4HFtsUFWk,100
jake@gmail.com,112V4REfRPk9cmK1augN6GoGZdopTMmeC6mr67RcKKQLJxvNTfGR,100
jake@gmail.com,112AwNurB1YvUS4FqeHjcvCwYMRn3b3yJk3YK34DzocViW45uyHz,100
jake@gmail.com,11VNvQd8ZrYP92tngTekgo35yLe6pfkE1j83686144tCaVSKGGQ,100
jake@gmail.com,11hPr6NiqY4ZvfTfPTdMTbvGBEZzgMgj5HogrqnvVM4VbdmyXqN,100
jake@gmail.com,11bnCvHnqpiFiaejNp7JNnAmxXMjxQzzqA71i4tSugbGV4CkYBQ,100
jake@gmail.com,112eSSAT8t2LRTLrSdNojkmR3aR4YvxmPHiBdjRV26xnZdBEkrtM,100
jake@gmail.com,112srtvgZ3spjybNpedQ1ard651bcuCcituHkF4SpNDyBt1tT6uJ,100
jake@gmail.com,112kx1Lq34shMSsSzzHLtur1J5DypQc8jHo3LJX6dLUeWExFfVAQ,100
jake@gmail.com,11BDqmn3dphSGtPKXyxrWmuwRLWpk3EWT4FgTMSt5KmaYZvoeTf,100
jake@gmail.com,112FVtNLXo6iogZ1CbofyM2k66D98ixdd3P8YLmCzbbRBKVLNg22,100
jake@gmail.com,112jEKRHi1Tti29FckLeJXPcrCNmaNHR2hbSpfPCr7mH1oJpxHQ,100
jake@gmail.com,1115My1jNwD9GPqP1jkXUTDgS7U88LvJLvRzu3NwcJKh2EcGmyL,100
jake@gmail.com,112Z3noKTRyaWCkzLeB4VbKyG7QeSxCMdtqJhRKuTrMPaP4jsdne,100
jake@gmail.com,11WS5pH8AT7hYg19UZpXqaDm3afQkuPpV9uZ8BrCyLj2nA6yXfA,100
jake@gmail.com,11m2rqE2CTDkNggkgXxthye2d3BxqqcpyvABSharVjVNp61FwMN,100
jake@gmail.com,11NQBr4GChkTKWHdue3Ko6gL3QdG1fTk9wesnUVxbTUt32Q5GMc,100
jake@gmail.com,11TyL3d7ttEKtEsP1N7PrzeZgJC8TMbkMBDUoYVMnvgG6X1htTL,100
jake@gmail.com,112XGwkZyr7cPwkyzkDGuYVLbrVcbArgoYKrvHG1cYLVoEqz6x9b,100
jake@gmail.com,112jArXRv44iQqAaqm5k22hxdgGXCuZJAVFBcmYWHHdVriQidNRq,100
jake@gmail.com,11dMJMWtN5bU7g9ooo52yAvYv61rKYgDPixXpzXGCm6arfpjSwp,100
jake@gmail.com,11tpNR3qxhtY8T3HEqLw4RRuj4m1QS2TgeRTEcG3Ndt6soRDNXv,100
jake@gmail.com,112RFJhssAKvny3YfqPZYTEfNdTUmv2TWBNMELhtSUmEQaVrffj7,100
jake@gmail.com,112JvRMPjGbKggRb24xk7okwKGweqJu763Mv4ggBkGs9PM3L1bwo,100
jake@gmail.com,112HdHLPyFTGaw4LBuo4Yi5GYaBVmjKu5tartXRNyk9DZkyn19WB,100
jake@gmail.com,112Jxy2SUmTuWjSfFqEwnwRxHsjV9HK4wnPsLsN1chNAuYoSuFWf,100
jake@gmail.com,112Lft3NpZAvcDXoaVcJVx9EiYUFkpXjWxpgzeKmsUo1vq1Y7wkQ,100
jake@gmail.com,112pDsd7kT7aGv9N92QVxnS8WK7NWQitMsk4MUGBPD7XEixKTg4A,100
jake@gmail.com,11VW36Ug9sAP8gWnq68xKU6LdMMnFPKChkRHQ7RuZQwsRE9MwAW,100
jake@gmail.com,112TYWtrv5FEe4efozX9rMnAAdBNubSb1iwdpvFH5eZasbWt5eY4,100
jake@gmail.com,112XtDUTmai6TzmcSxMXPMGSxYZVjgaZRqFhVi28jUdjMmNXvCnP,100
jake@gmail.com,11DRa8u3DPreBdfdwfBgALweiRLEEncZq15kbBMQLwWvVUoij6k,100
jake@gmail.com,11xmG5vn1vZ5SnjfNC7wBELuRQyX7gqGGVyJ4zSSMjivbUmTPD1,100
jake@gmail.com,112iWJoVVMg4TAbCU59wgEZpP3WWxHdsJFc8sswwUFP1LYrGdwUs,100
jake@gmail.com,112u4GitZ3dfvCyBvJm3tY53kHRXZc8uzRBapya883igPj52Rvri,100
jake@gmail.com,112thoxnzZvEdoa5TwF43DnGt8shVoRXywsbwUWw2CDVM2udN3Ec,100
jake@gmail.com,118smnuJjjWs1UEAarZYvZK9tJRNRoqaR6sUN9MTBsDny5fWodT,100
jake@gmail.com,11Ux9NjgMFYCRTdpfznRXzNtsLXmUJdCuewB7aMkmxKxxTLyykV,100
jake@gmail.com,11phkwHvL2wn15mwDVkMMwvaHFjZZ3UEcScyEhT7gdfYgpZjDdi,100
jake@gmail.com,11ffnXXZWrKfsn7vatyy8rq2kfwafJEndzrcupNzLW4zYwYyVEP,100
jake@gmail.com,1128QK7hiiZNfdNMXGVAnDGdCAumR86jn4ivq8ibqiQLqkrGD4pD,100
jake@gmail.com,11LX5q4z7y39pV81JA83c8ZDpLGrrf22XWQGpbHaVRt5yVdCP84,100
jake@gmail.com,112HEqWR8NRx8cppg2FVaJAp9rDX2ySfUCEsiimp8MCRC23mC8Y8,100
jake@gmail.com,11ZCuaWzKs6BvddKcAmFisW6NG5Vtfa9gHjMZgCYaANd8RUu4Qu,100
jake@gmail.com,112GM5bVpG4KJGJBCJ2CsrdaBijY2oD5dADNbDqorzYcmJChsZ8z,100
jake@gmail.com,112aWWphacDDA1nR6iT5xKQm5TB3UviuuKd3fgqrvUSD6wSajxhP,100
jake@gmail.com,113LL3ixWczqfSsSnzqoWdn5Xcpg7xcRJ9U3gK6wzZL3TmegjF2,100
jake@gmail.com,112nUUfSVhXUm37kqs8VHCNexHZmG28HvkDrExNYstUpgtBYG7cr,100
jake@gmail.com,112rY4RspVCEhrsepGGSLbr4gsuf8aq2K8SgbTQLMptVKKJ3inEU,100
jake@gmail.com,112uptizDdtodkbf1GNGu6B3zCCs6DM2GU7sUoXEjUL3ked9vK3y,100
